"business_status";"lat";"lng";"icon";"name";"place_id";"price_level";"photo_reference";"rating";"place_types";"user_ratings_total";"address"
"OPERATIONAL";18.465;-66.1133333;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bar-71.png";"Sangrías";"ChIJly9zx8ZuA4wRbmiuM5LEpk4";2.0;"ATtYBwKP0mRNHtJk4SFPSJCLPgqi2IMFOsmxj7zi4s2P2nNkcpV9rNu60uvc2WHynhpjKga_3Z9UbcebKOZkVaDes2YHmm5dh7gSF-1FhWKq2kILusbgE7DRZ0SifQkiYSonTXPsSsMUU-LIQ4FKbbReossyrfs2MYuzOhxKNGLu9azZOzSP";4.6;"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']";144;"311 Calle de Tetuan, San Juan"
"OPERATIONAL";18.4653513;-66.1135686;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Greengos";"ChIJT1BbycZuA4wRD5pueln34HY";2.0;"ATtYBwJF2B_X9HWhTkr3IvnAi-Do1kI9sPq7oJ_sj9EcxCaDBD5tFREeqGliNk01n_5xFVLwFEp8q9YzOqxxzcOzol140XO6KAOlvn7IVJX9bAo9zZ2M_1ultRFRfzIdgXrKELpnCSplWeMPlFo6oWzcRcdGSokhuDBU3GG6vp7MpcEmYOgh";4.3;"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']";698;"310 Calle de la Fortaleza, San Juan"
"OPERATIONAL";18.4635066;-66.1133499;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJ_zBTi8ZuA4wRd5X5_XYA3rU";1.0;"ATtYBwKkmfQl2vj29oftViSrhNdRhwiaE3EYGBfPMJkJFkcwKIqZ1xXhdSCA1hP2V_-Nd9M6V5xOYk0-pv4l4msjhbGmINijiei7CJ6WbGEKncp-abHSS6wwIOAtCmaM1qLWt9K2FBSoioITrRCvfYVvndkysiNof1HN0dlWtcBcy4ebJaLr";4.1;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";140;"Pier #2, San Juan"
"OPERATIONAL";18.456245;-66.0719204;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Tayzan";"ChIJb8lHRzhvA4wRMEiM7RA3U9c";2.0;"ATtYBwK7f4nr8zMXk4S-mu5NrQSs5LMdDmcMG9M1OBo2WVWf77N3aratpDxtFfs9CrD4a20_iKsvRDQ-w_gLRk6w9doafkjhxhGmDyt4Jc1lMIsjJZPvJ_4CEI_9hyJlh5Nx7bZOOKV9umnfWLuwt4uuzKCnlKIl7Ez7lCZSbKLW3sOYQv1p";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";1437;"1157 Ashford Avenue, San Juan"
"OPERATIONAL";18.4650551;-66.11416249999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png";"Smoke It And More";"ChIJ1eac28ZuA4wRPDpPLRYvmZU";0.0;"ATtYBwJq_7vq-KtropImC2FIHNgo20IwdO7y3OxAUP-_wROKZctaq_0VlQaFGmvyTCUaCNQb8TUycK8GVgSY3VyahR_rBaxgiLGUl8kFEdwktVM-rHTD1p3uuEGujQWQvAjXnXklBgYRwt-1zZDqJfK7FlVCeesSsKJ36THwnxh8M9-tZqSl";4.6;"['cafe', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']";434;"257 Calle Tanca, San Juan"
"OPERATIONAL";18.467856;-66.1145081;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Antojitos del Callejon";"ChIJnf4gH8FuA4wRgZl6HFzIq_4";1.0;"ATtYBwItMVv-k4DHD36uH7yEsu8_mPuK5IWzLUFZ2PiHgijgb2al3Rt8Yd7KIDyih1w_5eLyehwVNXkZMGPIp8o10Y-YvwN1Qow2hf9OvNA7Wusx6hGRKpe-ncML7ZjhNBxj4HajBvw3xJzYTZq8cLaRF1zuc9a9Kw6H3BJdNNeg_eogCJw1";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";284;"281 Calle San Sebastián, San Juan"
"OPERATIONAL";18.4633833;-66.1141386;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Senior's Hot Dog";"ChIJkS-W-cZuA4wRi5IcxpFvq7k";1.0;"ATtYBwJYZx2U10jsEXlD9_cOhVyId48gH6P6I9Ua-BSqcLvV-ziauXScVtBYko67ubILkH5i4JMO4WTtgniRm8wMzCE3ZGlwF3qGFuvcCvfxyTYQWzC-p6RXng6tCPGaEPKvndl922Ty2ZuJMOoww0hfEK3Z-oRIVqXI6pzXo8kJh43z_10i";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";39;"Puerto Rico 1, San Juan"
"OPERATIONAL";18.4640902;-66.11500060000002;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Triana Tapas & Flamenco";"ChIJOwwOHcduA4wRkqLUKd99oog";2.0;"ATtYBwJG6vbl5JlksnRHcuCOpK1EPGi86aFXmzpE_wuW3T-s6TIAC24Yi0NeAod86SSXgYJfn2o9q9u3Nw-1kC8XTuZDsAnnHcdNR-UTG5rwq6Xt6NcoKai5hz_EUGFvLYzl4IEqES3-Ch-FkY9siXBRUXVFryO5KfQI2WcCzU8d6gAiPr-V";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";796;"251 Calle Recinto Sur, San Juan"
"OPERATIONAL";18.4649345;-66.1151892;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Café Manolín";"ChIJNfN7IsduA4wReJi2FAVLAv0";1.0;"ATtYBwIYLHPKN2sRW2NVSa7PObdpzwCKFCFhq-nLOoFQpd00dTcsOh7h52Py0oVMXDhXgTVzLMsUDC46pKt8WcuACp5v4T2gN5dFv7o0IqZOt9Quvuq04q1IFDSY3fM-3efqOUpUpotUfki3OpJX-LYrb4_AyLdDZI9W_kf1sIP2Jk1WhZVj";4.6;"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']";1841;"251 Calle San Justo, San Juan"
"OPERATIONAL";18.4658091;-66.1153466;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Hecho en Casa";"ChIJsVQcLsduA4wREpsMuNEsObk";2.0;"ATtYBwK8UUqbwImwMi699ztzv8R-Dsl7SD9bDyP-mNesDpWaU1e8FGTRNwSQj3f9U1TPhbAX0nkUuvqNITscePSUUih2EGKdZGzgbcZAZ7iMN12okTfUKLCxdRwn49B264uJ1PZusi1LokJDalHtngAoEHYzEKZYesunWpeHzK0fwb6_mAfK";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";367;"249 Calle de San Francisco, San Juan"
"OPERATIONAL";18.4654846;-66.09600329999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"KFC Puerta de Tierra";"ChIJjZzTEd9uA4wRThR5oUYyApI";1.0;"ATtYBwIkcM0Lo0U_E9t0iK_v6ATFqXAA_SbZaqF5m300shLdv6qWTViis94z6IsHSDz9cuWVit4IPwcEALTZX5qay5wnvtYj3bFmXjoAjldakBPzy1KDSfKxrE14nMdXYhlx4gDxZLK21s-10afhaKB845Il1tHRoH9_0VAh-IacGOMs9-EK";3.8;"['restaurant', 'food', 'point_of_interest', 'establishment']";480;"301 Puerto Rico 26, San Juan"
"OPERATIONAL";18.4656323;-66.1155564;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Chocobar Cortés";"ChIJ-3rDMcduA4wRgPxPq5_A1e0";2.0;"ATtYBwJPGKWjd8lMalpXmEu198hf6zgnfe16VBp9s1kATX4ih5vk10a4HtVLaE6Yh9MpJ8T-2X2La1bztXdyqd0gk--qQdnHrAmzRuHp7Sjgx0QKwliKXprnobduE_in_-QtOC4A3BtQaSnTtshxEug2zxdBwcsEhTtaHY-EYFGqAsYhoeF6";4.6;"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']";3119;"210 Calle de San Francisco, San Juan"
"OPERATIONAL";18.4657512;-66.1156113;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Stuffed Avocado Shop";"ChIJqW0QMsduA4wR_GSemX29yG0";0.0;"ATtYBwKaDelIU0K_B1m4vzUpDXmavAn2c0wsA8IkfAAoLq45zSTyzmzCIczwgk66sL9_wxVQmAGpX9mbu6lQAoOjpCcTpCsQHlcCbd9bXeI3ERI3OTmzR3xk30FzLau15UUWIXSLu3g-rwpDo95m3APlpI3LSYD_DLddoqxV0Pye_pgA_mRW";4.7;"['restaurant', 'food', 'point_of_interest', 'establishment']";416;"209 Calle de San Francisco, San Juan"
"OPERATIONAL";18.464158;-66.0954891;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"PizzeleCalzon";"ChIJZ8AQON9uA4wRUU7gNIW5SvE";0.0;"ATtYBwJMgoXt1bKQgStJSur35X-UnRv43G08bkSwHI-S1mMSLJ04M6h0Y7hzrJTAsEIs_fw8CQxhTtUglzsE8um7S8hdMR5ER92JkNABqWxwrPaVugIYWeZ3cI3zcQ0m_d6RQdjw4AFhcNEJHFnkIZ14oeipNFhhdUz_Pu0wDTZYevPNxR4o";4.9;"['restaurant', 'food', 'point_of_interest', 'establishment']";29;"400 Calle San Agustín, San Juan"
"OPERATIONAL";18.4641551;-66.0953238;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"El Charro";"ChIJxyfqxiZvA4wRa60ssYDpZ0s";2.0;"ATtYBwJQePFtAcHDwCge9T3-_Kdhq3gFKhZIgZAo_CSwpDMJFkum463DX3mMMh881MVzt_ZYwyDFLI3xpz1VF3Th2262B2b-gYpfnnrF4ci1i5ZppPRAVGtel4t6b6luelDaKUvvSQJKgBFGhd-hbTFbHwzEKf5ELUBikm7QMu7LSVY0KNJV";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";392;"400 Calle San Agustín #402, San Juan"
"OPERATIONAL";18.4667987;-66.1165256;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Deaverdura";"ChIJdQ7QtsBuA4wRvBCbzVtGQGQ";1.0;"ATtYBwLpBYO4yRvtBGkAFnKCy5UFotNpnqmzfbqv8d428i0d0yPXufmpp6wVmbRjSJIN514-UkL5axJeHMH1-JxnhxxIHEIl9DUTXux8LyAmyd4gi2CYFJLyou0rAEhjHQQPP0YAJwBQwECK5TLuP6BLNqLKuaSYudfyoZIjoxMwKnFiHOfG";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";732;"200 Calle Sol, San Juan"
"OPERATIONAL";18.4650675;-66.1166561;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png";"Pani Agua - Fresh Seafood and Puerto Rican Food";"ChIJh-naQ8duA4wRMYg3TLLID_k";2.0;"ATtYBwIrX-JW027xbFrrpQk6zWwMYbE49ctRsu4S39ZziX00wzHrCmRiYgI_lXD1EI95gOGYPR8z-WuiMS30KtyvgCl-koiHCnAclfWMQs7JaOkqLxJuxaYCy-DafEkojtEGlk6WTWNe9S7RbqHR9j6rOkiNWOYu5F1se5rB8ZLKJ7swhTtC";4.1;"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']";238;"152 Calle Rafael Cordero, San Juan"
"OPERATIONAL";18.4667106;-66.1168259;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Al Fresco Rooftop Wine Bar";"ChIJdTIvscBuA4wRvdz1yRlI_cU";2.0;"ATtYBwLN3GtfxqPg8C_iBK2NwDeUY34h0QhaKwYG1eTvgYFEe8nOureHWuoIwvA_epqwPWh2lKY5pwEVEcknX3UG0wsn71-5Ue826cnAe7YWY2TfVHrvpzKYDKVm8v_IF5zZN9vgv441vNaGPZkuBUPiS4WPVL4bJU1-LOQeGA76_i75ftZs";4.3;"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']";149;"156 Calle Sol 3rd floor, San Juan"
"OPERATIONAL";18.4635494;-66.11653489999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Chicharrón Volao Hot Dog Stand";"ChIJD9bGdcduA4wRkGje-cGA5B8";0.0;"ATtYBwLFSOHgKywQ9BkJ7hF0DBjd5PTWzVXOCUmeegg9FP_pQRMMbQZsYFS2JoXpBwWxL_av0GPZrs7Zx55qmyo8ZOfIWkbOu7TxhswUB7qY63PWtaRQjurZJPvTz4j8-U8OhDzLNJILEDKOCe7tfn614iDiAcVXHHN9SgVpKybOzHDkDbp5";5.0;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";1;"101-103 Paseo de la Princesa, San Juan"
"OPERATIONAL";18.46360589999999;-66.1167902;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Princesa - Cocina Cultura";"ChIJZX1SdsduA4wRLLxibo1u_WQ";2.0;"ATtYBwJxzkMhsPxc0FC9E3h3l31i5PKUSZPP6jialIrxjHSUTAjYl33fNW7ReCKYC4Sfp40ypL9UCRhH_NW3SZaAkIvtQEFOR8T_bH1KYkyAQsgeQQ-TiV-b3TKEvIRtGc3j7ejxC5oWuVPCpKlHWBaMu-lFJ3nHLCNrPHJ5JqbTPuZlpf2L";4.6;"['restaurant', 'food', 'point_of_interest', 'establishment']";985;"2 Paseo De La Princesa, Calle Shurmberg, San Juan"
"OPERATIONAL";18.4647194;-66.11748709999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Café El Punto";"ChIJj3njY8duA4wRsa2KB4coNsc";2.0;"ATtYBwLOn_Bq1qdh7jh8iMVulp5532i8ia3Tp3SQKpPA-D-ye99h32m7SKAJugea0XGNqVqidTenCdX2-oe9oIGkozIufmU0RFzLa2My5Kn4eADB7So3iQd-OdrPG6wXT9aDclfpPtj-blOwFCGFWzsinf0W4nr-wA_4lkCbwIadI4I5qIbZ";4.7;"['restaurant', 'food', 'point_of_interest', 'establishment']";759;"105 Calle de la Fortaleza, San Juan"
"OPERATIONAL";18.4670072;-66.1175919;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Tradicion Quetzal";"ChIJ3R1gqMBuA4wRm56RTWmyMZk";0.0;"ATtYBwJ6PjaPxx_67YE7NovNatfg3LN_gfNbWqXQApeyOwiOFvW257_MPn83Lmm9Kc4H3vN78rQzarRvTUnkFgHzoAyX6KIf9Yy6e10LODO7Wq-h_6eTy37KWhkfy_J-fg3OwnmyelSxl1jafZMvC72oh8KJELBfbH2UQt8gNREQyRKTT88W";3.8;"['restaurant', 'food', 'point_of_interest', 'establishment']";107;"54 Calle San José, San Juan"
"OPERATIONAL";18.46434;-66.117823;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"The Chapel Restaurant & Bar";"ChIJiwKZnbhuA4wRbk3EYQDYq6E";0.0;"ATtYBwKmVTpbbwJYVreqn4VAebDuojLAwsNH_J3Uq-YzQweRkyHphe8hSr6iWkOGPIExY8g8V8f8rr3pXGWxsE4XO8smJM6Uvw4e1m9DmZ2zx2AVGWktvklHQBNyy2V5w2ZZoaC2rEuIu_klcyQLF3P1loQCFeRYg4_WVHV7zwy3GbfhOK25";4.2;"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']";180;"250 Calle del Cristo, San Juan"
"OPERATIONAL";18.46551239999999;-66.1184334;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Rosa de Triana";"ChIJu3w_pLhuA4wRt1mg9O-ZJWI";2.0;"ATtYBwIYzJOGyFM_kr49CZc3yJhN7F5fVMdNzoAW0rh2AnwxhqTS4hGjKp5guYj7Sug-Wrnf_r2Hs0MaQTTiYDo-dEu7BzKc_zKBxyjsAPJoTKPoO163_84DHMjQUln3oVPnStskgMcoYPOT9D9uBvnFxGIzReL0Gq0NR8r-_DlIT7BK_tac";4.0;"['restaurant', 'food', 'point_of_interest', 'establishment']";292;"72 Caleta de San Juan, San Juan"
"OPERATIONAL";18.4677837;-66.1198127;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Cinema Bar 1950";"ChIJHV1xvmbIRBERckG1114qI-w";2.0;"ATtYBwIZhupNf01lfPzkJ1QM-QA0RW4HOf9n1p-yRbqFTjEyARYtzLSD9VP3cJUWUb6fRF07nB-bZzcZzNTXRwjonNYNVVFzLmjaD3QJPoTSUsRyFxTZ0zE7ln8_GqUVVjbuNrDSJ4Lua1jjWEoSfq6yCZw_WnV4yhv4OguLHuPIgwuZ5dXd";4.4;"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']";399;"Calle Norzagaray, San Juan"
"OPERATIONAL";18.4674316;-66.1200331;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Rincón Ibérico";"ChIJERHeOL9uA4wRdvQGoFsHZEI";2.0;"ATtYBwKSYRpVd1Cw6s-WGjoDuqBjBNaixt2tHQTmuWCoIJ66uFvykRXdQ92ZmPSSNPla92rWdBkvdXzWtryMYRrhTcuLUznV7j8XjNYXSXSuB2Dq2M5BQi8qHLpLK0icuMmMn7GYpytGeZHc-7ifZOf3tugESc6yH9gRfqa-lHbMQ_DWX5c";4.1;"['restaurant', 'food', 'point_of_interest', 'establishment']";194;"Interior Courtyard - Ballajá Barracks, Calle Norzagaray, San Juan"
"OPERATIONAL";18.4633907;-66.0872294;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Piola Express";"ChIJz2Kz6CNvA4wRsdDgfB-WWYk";0.0;"ATtYBwKzO8wu2xmp0ALyOuOv7A0n6_RkQops2nSx3DGMUagjSO83cP_NTgJ2ldE25viUsoZP-pK5DVlkyJUgye_6yY1b0vFwRfmJDSiNppTfQsiO-pA5iuZZMI_JYmElrSIHgvZT2ZM-nddkoNyaqaav9fE1LyTIMNsMC4VY00g5TQV8K1MO";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";135;"Calle Los Rosales, San Juan"
"OPERATIONAL";18.0122494;-66.61471;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png";"Ponce Plaza Hotel and Casino";"ChIJvzy8M61iz4cRV-_jvaSIr7Q";0.0;"ATtYBwKOxAzM7z3knybzat6XO6cYMopf_OZMgB_8Md_ph5kjd0XPh1TJipvvhVnfBpdCnoq9Pve3r-4GIcyDLY248vb6qmXuwQn61oAloFgewoXLY4f-h5F-lm_eo2edsqkVqDYmpjC5g4amOAzwpib4_fh6JmnUFmTzAFgI4D5lusFiNB9m";4.3;"['casino', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']";821;"163 Calle Reina, Ponce"
"OPERATIONAL";18.0038721;-66.61327949999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Burger King";"ChIJjZxQOIvVHIwR7WeIDSvfJNQ";1.0;"ATtYBwIawwzI8WjSRm7jxX_eg4N4qKxI1vdx37qF0gz-8foJBtkgRWzuyJ1TQze_WJDQsELf6tq813y9YfTic2waxk6r4_0OuNamlRQrveU0penf3dc_utFZcXNu8_BWoGbDO7eBPPaNWj_rCOe5iDifnXHJAc1xyIjJ-I77kVgricF8Igdh";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";344;"Esquina Ave. de Hostos, Avenida Las Américas, Ponce"
"OPERATIONAL";17.9933911;-66.6113195;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Sizzler Ponce";"ChIJJdeaBInVHIwRDc-5VNFsVNA";2.0;"ATtYBwKG8GEry6MgyfijTS_rIRPzMYkafRzFOI54shPHCELzfvtCY0qEiq3T7lptW1VHjh-_xvwKEvY8ZDnCRLFZ1EZ-NIuVHRyueAUaa61p5FtAwW3uOukxPkj8CrTQ1EK0_M7oHi2dzgGwJ17qP_F8uSFU2V853MbGhzFweL8w3U2Ro6ov";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";1620;"2050 Ponce Bypass Ste 207, Ponce"
"OPERATIONAL";18.0256088;-66.59899159999999;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Oriental Express";"ChIJY0bEyHXVHIwRDrfZslsZkEo";0.0;"ATtYBwKI2wD-IECAvjd9GN-KZSuIwifaC1_LOw6roLvQ-khiFv1ceXMC767UzSP1-iy045pkuq3UccdEQq4TWNT_Af4lNRwuArYtjsxnkFrYMiQZL-V2vry5Cm3f_chgC8--BHOD9JgDfflnenjZqxifq74AZ_UyM32m7r0Cyc0W_ZcKXdyo";4.4;"['restaurant', 'food', 'point_of_interest', 'establishment']";144;"606 Ave Tito Castro #115, Ponce"
"OPERATIONAL";18.0067551;-66.5960198;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png";"Domino's Pizza";"ChIJudOqyZPVHIwRuprvZqLdqGw";1.0;"ATtYBwLXamob9hIHDl7KYWn8ZHWVHdjnkKwPev2Skjbq1ejewt-Rfw4iBkO09d7iqWVBrNa3GOm-75bKUVfVEihJO_GkYWCoJhzU8fumYPJgYKV1i8sKhTEsCyoZ4gwg9E3dufMFSpobepyoccNeUf9hmv0du0h7LeW1y-3bDwlAQxWnzIvG";4.2;"['meal_delivery', 'shopping_mall', 'restaurant', 'food', 'point_of_interest', 'establishment']";517;"Plaza Nuevo Mundo Ave, Bulevar Miguel A. Pou"
"OPERATIONAL";17.98783389999999;-66.6481933;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"El Meson Sandwiches (Ponce II)";"ChIJT4XTJycqHYwRFd8ZbCoaW6M";0.0;"ATtYBwIqXue0WnnYj6M_J70E0_74f6l3xGApoR2I4upFAhsQvt4M8onKWHVwVjbVhCeRaqxGw0ia5iqRrUr9Hk-5RNT-Dzjv5DsCdLucf_jPCGwxHlxtrCUzjLHsKxM8dkhw75KVthmLw_asJ_BQQCeZii3BxiLJb-bCkZ4JFsd3lzxlaCJW";4.5;"['meal_takeaway', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']";2150;"Carretera 2,km 223.5, Bo Canas, sector El Tuque., Ponce"
"OPERATIONAL";17.99543899999999;-66.624338;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Ponderosa";"ChIJh1VgJQ8qHYwR0iHDUTW0bp0";2.0;"ATtYBwInff4fjoNs4sNafYwUECKNHbnkynirIDUG0ov20J7EJFf43ITlGFzUzcBqHNbFlN6b4j93577rD-D4KlD-FKVe77bXK5f6O7uBLUbHNRT7OFe-x-cqVjAOWXR4-qSyxsWjufjCzpTNw3iOEpT2zwrIG2IudhF4ezTyyElN5ZTdkRI";4.2;"['restaurant', 'food', 'point_of_interest', 'establishment']";562;"Carretera Estatal No. 2, KM 226.1, Ponce Bypass, Ponce"
"OPERATIONAL";18.0433914;-66.5787137;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"El Mesón Sandwiches (El Monte Town Center)";"ChIJF7jrfiLVHIwRR9pOjKzFpiw";1.0;"ATtYBwKH5MT6hmx2fj3IbEImue-grub0XqckI2dllYkPwhTqpB2RV-F_Fizo6fZrQlmoC4UhokLmamtqDQQWon8Yrn35nBuaFTNHxdyn2PZaLCjFMKB8XDxCLdErBIMJoo-jK9bF_3kS41sXE659Y2AAEWziA5jUHTKNYsJ1uXMv0erGIdrJ";4.5;"['restaurant', 'food', 'point_of_interest', 'establishment']";686;"Puerto Rico 14, Coto Laurel"
"OPERATIONAL";17.995232;-66.6369761;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Burger King Ponce Town Center";"ChIJ77sdXhcqHYwRkkpaP5Bc9zs";1.0;"ATtYBwI6oRrNLNELvD4nX7MOpCOyQ2qTxggQYPG8ZTzuWGlI_xqx03NluphrmMMPKmdkYzLxqu85YTDG_UgLHLc2p2BkGBf1A0GpQZHXwe0ctPuZ6ilMGoiZ3r2TKA4BODmb69dQHLPQ4_DKhZ38reHOWPuotkfdtwVUCANs4N8H55R1yBsm";4.3;"['restaurant', 'food', 'point_of_interest', 'establishment']";249;"Ponce Towne Center, Puerto Rico 2, Ponce"
"OPERATIONAL";17.995345;-66.619849;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png";"La Casita de las Tripletas";"ChIJmZh4TQgqHYwR_j_WpWC0Wg8";0.0;"";4.7;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";3;"Carr. PR-2, Al lado de la Guardia Nacional y la escuela de medicina., Ponce"
"OPERATIONAL";18.0308391;-66.5939312;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJRyWtIAsqHYwRipkTLciMM88";1.0;"ATtYBwI-8IabaeD1r1uhAJyUr0Ch_TSYB17OxV7JQ88V8C7uF1WHGLNRf5k-0dQGshinBl9UQb-iW4ZXdkUFzvptNGca7qZY7ESh2fywZ8TiB3TWnKfm6oqvongN-YCRB_b51aXrU3bMiHcZVRnlRu77dopKhLHYyX_dfrsZXiT_jQ1SzqkO";4.3;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";87;"Avenida Tito Castro Space 11, Ponce"
"OPERATIONAL";18.0102313;-66.6024815;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJuaqqqt4rHYwRhYHWWPDMgNo";1.0;"ATtYBwJuVp_L6aSHzaLjDWacXcycuYC_eDCHJ1GVy5LUH7BGsVDhiD1PGMuA0-Vl1XEhkp_paB9YmLrPEnH0yORw0HbZkruKUGr_Mlzy5UErsJG022BH1P8U9SQhpDLLQJOoDZBzYa9jW04BU1wWe1D_ngidhvjr_U2sjeUvNBd1bwv4k4p7";4.4;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";14;"Bulevar Miguel A. Pou Local #18, Ponce"
"OPERATIONAL";18.0063341;-66.6205678;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJJ-9CwojVHIwRvf5n8ChRo8g";1.0;"ATtYBwJ2b-QoGSKFUXb3QLIUn63aTbL-hCGCyExG0zy_5X_3hBjtmHc2IBgfNPuEwCYkVnBFWME9bSgfoU3c4fUf3Fb2PUuzELExye0-l8bpWk_ulYEOauuGl-_b-U3u7lsUouR95CHFgi8D9tP9ji_Sezy3yn4WI5LKmiBkvWoPtwgk7tSw";4.2;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";190;"405 Calle Ferrocarril St # 14C, Ponce"
"OPERATIONAL";17.9989172;-66.5988984;"https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png";"Subway";"ChIJ0WabZevVHIwRIEEUUJsOHXw";1.0;"ATtYBwKBNDu2z9qB43dirifIkczvLqVcT_WFNBg7eac2MybMlUoFJIF_ZYWsKItV9fscqCIKXAVwag3UUbHo98o5XDA2fsah7OzaJ19WxHnampjAU6uq0AhcpBn5QfMD_ThmgVi2EOAn1raLGUS8olIjQcxkI_fGDpYD9WWzL4RNbEqcfh-e";4.3;"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']";231;"San Rafael Industrial Park, PR #2 Corner K Street, Ponce"
